region_id,region_name,lat,lon,primary_crop,climate_zone,month,temp_mean_c,temp_min_c,temp_max_c,precip_total,precip_30d_avg,ndvi_mean,ndvi_min
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-01,3.1870967741935483,-15.3,19.6,36.6,39.29677419354839,0.23540967741935484,0.1946
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-02,10.237931034482758,-4.3,29.6,15.5,31.393103448275863,0.2356758620689655,0.2044
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-03,13.174193548387096,-0.9,29.5,16.9,15.416129032258064,0.27639032258064516,0.2268
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-04,17.36,5.4,32.7,52.6,41.82,0.34251333333333334,0.3027
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-05,22.712903225806453,12.6,36.0,64.19999999999999,51.699999999999996,0.4178516129032258,0.3842
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-06,27.89,16.8,39.3,67.1,77.94999999999999,0.4409166666666666,0.4105
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-07,28.029032258064515,17.4,39.6,31.2,33.86774193548386,0.47549032258064516,0.4364
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-08,30.46451612903226,19.1,41.2,9.6,16.78709677419354,0.5095322580645162,0.4518
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-09,23.176666666666666,11.4,36.8,35.2,30.793333333333326,0.4822033333333334,0.4394
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-10,21.393548387096775,6.2,35.8,1.3,12.054838709677412,0.4094161290322581,0.3725
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-11,11.356666666666666,-2.0,24.2,82.1,61.099999999999994,0.3373933333333333,0.2942
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2024-12,8.761290322580646,-2.8,21.6,2.2,21.599999999999994,0.2683516129032258,0.2122
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-01,2.416129032258065,-14.1,18.8,4.6,2.9451612903225737,0.23540967741935484,0.1946
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-02,7.2749999999999995,-12.8,28.5,0.4,3.610714285714278,0.23475714285714286,0.2044
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-03,15.070967741935483,-1.3,30.5,8.1,6.506451612903218,0.27483548387096773,0.2268
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-04,18.03666666666667,-0.6,35.7,77.5,36.60666666666666,0.34046,0.3027
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-05,21.24516129032258,7.7,38.6,29.8,61.464516129032255,0.41713548387096777,0.3712
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-06,25.67,13.0,39.3,43.5,32.81999999999999,0.43866333333333335,0.3934
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-07,26.529032258064515,18.5,37.7,84.3,90.36129032258064,0.4748193548387097,0.4364
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-08,27.32903225806452,17.9,38.6,19.5,20.08387096774193,0.5082225806451612,0.4518
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-09,24.163333333333334,13.4,36.2,17.9,19.94666666666666,0.48491666666666666,0.4394
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-10,19.65806451612903,3.0,33.4,14.1,14.9516129032258,0.41152903225806453,0.3725
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-11,13.706666666666667,-4.2,30.8,10.9,8.72333333333333,0.33917,0.2942
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2025-12,10.103225806451613,-3.8,27.5,11.299999999999999,17.87096774193548,0.27158709677419357,0.2122
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2026-01,4.95483870967742,-17.7,23.1,22.200000000000003,6.732258064516125,0.23540967741935484,0.1946
TX-HPL,Texas High Plains,33.5,-101.9,Cotton/Wheat,semi-arid,2026-02,11.907692307692308,-3.4,28.1,20.0,29.349999999999998,0.2340769230769231,0.2044
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-01,0.532258064516129,-10.1,10.1,35.9,24.138709677419353,0.24193225806451613,0.2132
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-02,1.382142857142857,-9.9,11.1,12.1,18.460714285714285,0.238925,0.2164
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-03,4.312903225806451,-4.7,14.4,32.8,26.396774193548385,0.2741483870967742,0.237
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-04,9.043333333333333,-3.3,30.8,36.5,37.276666666666664,0.34689333333333333,0.2912
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-05,19.683870967741935,6.7,35.2,12.9,20.69677419354839,0.41635483870967743,0.3678
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-06,21.783333333333335,8.4,35.1,5.8,4.6,0.43629666666666667,0.3964
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-07,25.77741935483871,12.6,38.5,13.9,13.038709677419355,0.4734064516129032,0.4585
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-08,25.212903225806453,12.1,42.7,11.9,8.77741935483871,0.5096709677419354,0.4532
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-09,18.253333333333334,3.8,33.1,16.2,10.76,0.4767466666666667,0.432
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-10,11.412903225806453,-5.5,27.0,15.4,17.516129032258064,0.41576129032258063,0.377
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-11,3.8466666666666667,-5.2,14.1,45.0,45.313333333333325,0.33673333333333333,0.2967
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2023-12,2.032258064516129,-5.3,10.1,71.8,60.403225806451616,0.27211290322580645,0.2171
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-01,-1.6419354838709679,-17.9,9.1,90.5,59.29354838709677,0.24193225806451613,0.2132
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-02,3.1206896551724137,-5.9,12.1,36.5,66.81724137931035,0.23910689655172412,0.2164
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-03,6.029032258064516,-5.9,22.1,26.7,29.84193548387097,0.27584516129032255,0.237
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-04,10.31,-0.4,25.7,7.5,18.326666666666664,0.34946666666666665,0.2912
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-05,15.212903225806452,0.3,31.7,10.8,12.083870967741936,0.41707741935483866,0.3678
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-06,20.1,6.9,35.3,14.0,13.176666666666666,0.4384166666666667,0.397
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-07,27.0,10.9,42.5,0.6000000000000001,3.6322580645161286,0.4748483870967742,0.4585
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-08,23.729032258064517,8.2,41.3,6.5,3.225806451612903,0.509158064516129,0.4532
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-09,20.816666666666666,3.9,37.5,3.7,5.813333333333333,0.47562,0.432
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-10,11.32258064516129,-0.4,25.5,13.9,6.090322580645161,0.41313870967741934,0.3737
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-11,4.363333333333333,-3.0,14.2,77.8,45.236666666666665,0.3344566666666667,0.2967
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2024-12,1.4451612903225806,-2.5,11.4,103.9,74.98064516129033,0.2694483870967742,0.2171
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-01,0.3774193548387097,-7.2,8.8,34.0,92.85161290322581,0.24193225806451613,0.2132
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-02,0.8928571428571429,-10.1,13.8,43.7,22.25357142857143,0.238925,0.2164
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-03,7.180645161290323,-3.0,22.0,38.0,42.458064516129035,0.2741483870967742,0.237
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-04,11.913333333333332,0.4,26.0,8.799999999999999,29.85,0.34689333333333333,0.2912
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-05,16.85483870967742,4.2,32.9,13.7,7.787096774193548,0.41635483870967743,0.3678
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-06,22.243333333333332,9.4,38.9,4.7,9.566666666666666,0.43629666666666667,0.3964
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-07,26.080645161290324,15.1,39.4,0.5,3.0838709677419356,0.4734064516129032,0.4585
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-08,25.654838709677417,11.1,39.4,6.5,4.6,0.5096709677419354,0.4532
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-09,22.17,8.6,39.2,6.4,3.706666666666666,0.4767466666666667,0.432
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-10,10.125806451612902,0.1,24.4,40.7,24.01290322580645,0.41576129032258063,0.377
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-11,5.793333333333333,-3.3,15.5,68.9,63.77333333333333,0.33673333333333333,0.2967
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2025-12,4.016129032258065,-5.2,17.4,127.2,100.99032258064516,0.27211290322580645,0.2171
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2026-01,0.8032258064516129,-8.6,9.2,23.6,63.693548387096776,0.24193225806451613,0.2132
WA-YKM,Washington Yakima Valley,46.6,-120.5,Apples/Hops,semi-arid,2026-02,2.923076923076923,-4.1,11.8,40.6,22.046153846153842,0.23667307692307693,0.2164
