date,region_id,region_name,lat,lon,primary_crop,climate_zone,temp_c,precip_mm,precip_30d_mm,precip_7d_mm,ndvi,month
2024-03-26,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,7.35,0.0,15.4,10.17,0.5384,2024-03
2024-03-27,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.88,0.0,15.4,10.04,0.5053,2024-03
2024-03-28,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.02,0.0,15.4,0.0,0.5027,2024-03
2024-03-29,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,12.67,0.0,15.4,0.0,0.5556,2024-03
2024-03-30,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.82,0.0,15.4,0.0,0.5102,2024-03
2024-03-31,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,14.12,0.0,15.4,0.0,0.5436,2024-03
2024-04-01,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,8.34,0.0,15.4,0.0,0.5707,2024-04
2024-04-02,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.25,0.0,15.4,0.0,0.5677,2024-04
2024-04-03,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.89,0.0,15.4,0.0,0.5418,2024-04
2024-04-04,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.29,3.19,18.59,3.19,0.5257,2024-04
2024-04-05,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.15,0.0,18.59,3.19,0.57,2024-04
2024-04-06,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,12.6,6.37,24.96,9.56,0.589,2024-04
2024-04-07,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,9.92,0.0,24.96,9.56,0.5513,2024-04
2024-04-08,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.18,0.0,24.96,9.56,0.5509,2024-04
2024-04-09,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.68,0.0,24.96,9.56,0.5589,2024-04
2024-04-10,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.78,0.0,24.96,9.56,0.5832,2024-04
2024-04-11,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.95,0.0,19.73,6.37,0.5988,2024-04
2024-04-12,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,14.23,0.0,19.73,6.37,0.5519,2024-04
2024-04-13,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.29,0.0,19.73,0.0,0.5492,2024-04
2024-04-14,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.49,0.0,19.73,0.0,0.6285,2024-04
2024-04-15,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.7,0.0,19.73,0.0,0.5807,2024-04
2024-04-16,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,12.25,0.0,19.73,0.0,0.5918,2024-04
2024-04-17,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.44,0.0,19.73,0.0,0.5754,2024-04
2024-04-18,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,10.62,0.0,19.73,0.0,0.6016,2024-04
2024-04-19,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.15,0.0,19.6,0.0,0.6135,2024-04
2024-04-20,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.62,3.83,13.4,3.83,0.6028,2024-04
2024-04-21,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.86,0.0,13.4,3.83,0.6342,2024-04
2024-04-22,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.06,0.0,13.4,3.83,0.5954,2024-04
2024-04-23,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.48,2.37,15.76,6.2,0.5993,2024-04
2024-04-24,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.36,0.0,15.76,6.2,0.6117,2024-04
2024-04-25,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.1,0.0,15.76,6.2,0.619,2024-04
2024-04-26,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.78,0.0,15.76,6.2,0.6168,2024-04
2024-04-27,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.27,0.0,15.76,2.37,0.5891,2024-04
2024-04-28,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,16.42,0.0,15.76,2.37,0.6237,2024-04
2024-04-29,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.72,0.0,15.76,2.37,0.6125,2024-04
2024-04-30,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.27,0.0,15.76,0.0,0.611,2024-04
2024-05-01,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.04,0.0,15.76,0.0,0.6258,2024-05
2024-05-02,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.52,0.0,15.76,0.0,0.6085,2024-05
2024-05-03,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.49,0.0,15.76,0.0,0.6076,2024-05
2024-05-04,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.23,3.53,16.1,3.53,0.5806,2024-05
2024-05-05,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.14,7.73,23.84,11.27,0.6704,2024-05
2024-05-06,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.16,0.0,17.47,11.27,0.6491,2024-05
2024-05-07,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.22,0.0,17.47,11.27,0.6383,2024-05
2024-05-08,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.47,0.0,17.47,11.27,0.6298,2024-05
2024-05-09,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.63,0.0,17.47,11.27,0.5882,2024-05
2024-05-10,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.08,4.88,22.35,16.15,0.6337,2024-05
2024-05-11,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.39,0.0,22.35,12.61,0.6651,2024-05
2024-05-12,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.13,0.0,22.35,4.88,0.6721,2024-05
2024-05-13,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.82,4.37,26.71,9.25,0.6686,2024-05
2024-05-14,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.44,0.0,26.71,9.25,0.6615,2024-05
2024-05-15,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.41,0.0,26.71,9.25,0.6869,2024-05
2024-05-16,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.38,0.0,26.71,9.25,0.6567,2024-05
2024-05-17,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,26.13,3.63,30.34,8.0,0.6874,2024-05
2024-05-18,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.0,0.0,30.34,8.0,0.6605,2024-05
2024-05-19,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.91,0.0,30.34,8.0,0.653,2024-05
2024-05-20,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.19,0.0,26.51,3.63,0.6529,2024-05
2024-05-21,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.68,20.07,46.58,23.7,0.6542,2024-05
2024-05-22,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.32,0.0,46.58,23.7,0.691,2024-05
2024-05-23,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.39,0.0,44.21,23.7,0.6654,2024-05
2024-05-24,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.21,0.0,44.21,20.07,0.6619,2024-05
2024-05-25,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.94,0.0,44.21,20.07,0.6992,2024-05
2024-05-26,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.91,0.0,44.21,20.07,0.6938,2024-05
2024-05-27,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.64,7.24,51.45,27.31,0.7088,2024-05
2024-05-28,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.91,0.0,51.45,7.24,0.7021,2024-05
2024-05-29,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,30.93,1.57,53.02,8.81,0.579,2024-05
2024-05-30,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.85,3.34,56.36,12.15,0.5978,2024-05
2024-05-31,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,27.32,0.0,56.36,12.15,0.601,2024-05
2024-06-01,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.14,0.89,57.25,13.04,0.5823,2024-06
2024-06-02,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.2,0.0,57.25,13.04,0.5808,2024-06
2024-06-03,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.33,0.0,53.72,5.8,0.5914,2024-06
2024-06-04,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.34,0.0,45.98,5.8,0.6479,2024-06
2024-06-05,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.84,0.0,45.98,4.23,0.601,2024-06
2024-06-06,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,26.16,0.0,45.98,0.89,0.6359,2024-06
2024-06-07,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.32,1.26,47.24,2.15,0.6039,2024-06
2024-06-08,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,27.65,0.0,47.24,1.26,0.6331,2024-06
2024-06-09,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,27.74,0.05,42.42,1.31,0.6353,2024-06
2024-06-10,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.86,0.0,42.42,1.31,0.6383,2024-06
2024-06-11,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,32.15,0.0,42.42,1.31,0.6289,2024-06
2024-06-12,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.88,0.0,38.05,1.31,0.6506,2024-06
2024-06-13,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.95,1.54,39.59,2.85,0.6325,2024-06
2024-06-14,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.43,2.91,42.5,4.5,0.661,2024-06
2024-06-15,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.77,0.0,42.5,4.5,0.5961,2024-06
2024-06-16,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.49,2.31,41.18,6.76,0.6373,2024-06
2024-06-17,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.72,0.0,41.18,6.76,0.6377,2024-06
2024-06-18,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,29.52,0.0,41.18,6.76,0.615,2024-06
2024-06-19,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.06,1.74,42.92,8.5,0.647,2024-06
2024-06-20,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,27.8,1.17,24.03,8.14,0.6072,2024-06
2024-06-21,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,29.01,0.0,24.03,5.23,0.6256,2024-06
2024-06-22,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.38,0.0,24.03,5.23,0.6002,2024-06
2024-06-23,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.51,0.98,25.01,3.89,0.6729,2024-06
2024-06-24,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,29.06,0.58,25.58,4.47,0.6386,2024-06
2024-06-25,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.58,0.81,26.39,5.28,0.688,2024-06
2024-06-26,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.16,2.86,22.01,6.4,0.6622,2024-06
2024-06-27,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.26,0.0,22.01,5.23,0.6564,2024-06
2024-06-28,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,29.32,0.0,20.44,5.23,0.6371,2024-06
2024-06-29,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,27.26,0.0,17.1,5.23,0.6292,2024-06
2024-06-30,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,29.03,0.0,17.1,4.25,0.6618,2024-06
2024-07-01,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.37,0.12,16.33,3.79,0.6512,2024-07
2024-07-02,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,27.32,0.0,16.33,2.98,0.627,2024-07
2024-07-03,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.29,0.0,16.33,0.12,0.6246,2024-07
2024-07-04,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.22,0.0,16.33,0.12,0.6369,2024-07
2024-07-05,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.8,0.0,16.33,0.12,0.6935,2024-07
2024-07-06,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.82,0.0,16.33,0.12,0.7024,2024-07
2024-07-07,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,35.31,0.0,15.07,0.12,0.6632,2024-07
2024-07-08,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.5,1.26,16.34,1.26,0.6631,2024-07
2024-07-09,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,30.06,0.0,16.28,1.26,0.6543,2024-07
2024-07-10,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.7,0.0,16.28,1.26,0.6431,2024-07
2024-07-11,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.96,0.0,16.28,1.26,0.6902,2024-07
2024-07-12,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.15,0.0,16.28,1.26,0.7009,2024-07
2024-07-13,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,26.47,0.0,14.75,1.26,0.6463,2024-07
2024-07-14,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.67,0.0,11.84,1.26,0.6632,2024-07
2024-07-15,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,30.63,0.0,11.84,0.0,0.6565,2024-07
2024-07-16,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,29.64,0.0,9.52,0.0,0.6577,2024-07
2024-07-17,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.38,0.0,9.52,0.0,0.6904,2024-07
2024-07-18,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,28.56,0.0,9.52,0.0,0.641,2024-07
2024-07-19,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,26.24,1.14,8.92,1.14,0.677,2024-07
2024-07-20,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.0,0.0,7.75,1.14,0.6827,2024-07
2024-07-21,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.22,0.0,7.75,1.14,0.6656,2024-07
2024-07-22,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.61,0.0,7.75,1.14,0.6867,2024-07
2024-07-23,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,24.73,0.34,7.12,1.49,0.6721,2024-07
2024-07-24,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.31,0.0,6.54,1.49,0.6937,2024-07
2024-07-25,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,21.3,2.25,7.98,3.73,0.6392,2024-07
2024-07-26,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.69,0.0,5.12,2.59,0.6628,2024-07
2024-07-27,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,26.01,3.32,8.44,5.91,0.6685,2024-07
2024-07-28,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.43,0.0,8.44,5.91,0.6165,2024-07
2024-07-29,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,27.96,1.48,9.91,7.39,0.6483,2024-07
2024-07-30,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.94,0.42,10.33,7.46,0.6537,2024-07
2024-07-31,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.67,0.0,10.21,7.46,0.6889,2024-07
2024-08-01,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,25.42,0.72,10.93,5.93,0.6557,2024-08
2024-08-02,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.89,0.0,10.93,5.93,0.6533,2024-08
2024-08-03,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.4,0.0,10.93,2.61,0.6858,2024-08
2024-08-04,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.43,0.0,10.93,2.61,0.6369,2024-08
2024-08-05,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,22.89,1.47,12.4,2.6,0.6276,2024-08
2024-08-06,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.2,0.0,12.4,2.19,0.6614,2024-08
2024-08-07,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.86,1.23,12.36,3.41,0.6393,2024-08
2024-08-08,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,14.18,0.0,12.36,2.69,0.7397,2024-08
2024-08-09,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,14.9,0.0,12.36,2.69,0.7789,2024-08
2024-08-10,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,16.21,2.62,14.98,5.31,0.7845,2024-08
2024-08-11,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,16.23,11.34,26.32,16.65,0.7822,2024-08
2024-08-12,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.51,19.08,45.4,34.26,0.788,2024-08
2024-08-13,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.01,0.0,45.4,34.26,0.79,2024-08
2024-08-14,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.47,0.0,45.4,33.04,0.7219,2024-08
2024-08-15,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.24,0.0,45.4,33.04,0.7728,2024-08
2024-08-16,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.77,0.0,45.4,33.04,0.7525,2024-08
2024-08-17,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.65,0.0,45.4,30.42,0.7473,2024-08
2024-08-18,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,16.27,0.0,44.26,19.08,0.7726,2024-08
2024-08-19,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,16.84,0.0,44.26,0.0,0.7259,2024-08
2024-08-20,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,18.37,0.0,44.26,0.0,0.7246,2024-08
2024-08-21,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.16,0.0,44.26,0.0,0.7713,2024-08
2024-08-22,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,14.97,0.0,43.91,0.0,0.7674,2024-08
2024-08-23,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.03,3.98,47.89,3.98,0.7593,2024-08
2024-08-24,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.56,7.0,52.65,10.98,0.7379,2024-08
2024-08-25,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,17.67,7.61,60.25,18.59,0.7693,2024-08
2024-08-26,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,16.53,0.0,56.93,18.59,0.7668,2024-08
2024-08-27,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,19.69,9.49,66.42,28.08,0.7537,2024-08
2024-08-28,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,20.27,0.0,64.95,28.08,0.7272,2024-08
2024-08-29,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.93,0.0,64.53,28.08,0.741,2024-08
2024-08-30,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.21,0.0,64.53,24.1,0.7649,2024-08
2024-08-31,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.1,0.0,63.81,17.1,0.7733,2024-08
2024-09-01,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,23.0,5.76,69.57,15.25,0.7389,2024-09
2024-09-02,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,8.79,0.0,69.57,15.25,0.739,2024-09
2024-09-03,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.88,0.0,69.57,5.76,0.7392,2024-09
2024-09-04,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,8.85,0.0,68.1,5.76,0.7465,2024-09
2024-09-05,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.25,0.0,68.1,5.76,0.7278,2024-09
2024-09-06,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,9.06,5.4,72.27,11.15,0.68,2024-09
2024-09-07,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,12.13,0.0,72.27,11.15,0.7601,2024-09
2024-09-08,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,6.4,12.86,85.14,18.26,0.7705,2024-09
2024-09-09,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.89,0.0,82.52,18.26,0.7207,2024-09
2024-09-10,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,15.49,15.22,86.4,33.48,0.7099,2024-09
2024-09-11,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,10.46,0.0,67.32,33.48,0.7267,2024-09
2024-09-12,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,10.99,14.97,82.29,48.45,0.7239,2024-09
2024-09-13,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,10.69,0.0,82.29,43.05,0.7457,2024-09
2024-09-14,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,11.51,0.0,82.29,43.05,0.7251,2024-09
2024-09-15,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,10.64,0.0,82.29,30.19,0.7063,2024-09
2024-09-16,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,12.84,0.0,82.29,30.19,0.6938,2024-09
2024-09-17,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,14.02,3.79,86.08,18.76,0.7356,2024-09
2024-09-18,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,7.67,19.83,105.91,38.59,0.7283,2024-09
2024-09-19,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,8.96,0.0,105.91,23.62,0.7355,2024-09
2024-09-20,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,12.38,0.0,105.91,23.62,0.6929,2024-09
2024-09-21,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,5.2,0.0,105.91,23.62,0.747,2024-09
2024-09-22,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,3.34,0.0,101.93,23.62,0.6733,2024-09
2024-09-23,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,9.71,0.0,94.93,23.62,0.7203,2024-09
2024-09-24,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,10.31,4.78,92.1,24.61,0.6657,2024-09
2024-09-25,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,6.44,0.0,92.1,4.78,0.686,2024-09
2024-09-26,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,6.65,5.13,87.74,9.91,0.7308,2024-09
2024-09-27,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,5.9,4.95,92.69,14.86,0.714,2024-09
2024-09-28,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,5.36,7.12,99.81,21.98,0.6843,2024-09
2024-09-29,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,9.83,8.3,108.1,30.27,0.6826,2024-09
2024-09-30,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,4.0,8.41,116.52,38.69,0.6927,2024-09
2024-10-01,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,6.53,0.0,110.76,33.91,0.6987,2024-10
2024-10-02,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,4.41,0.0,110.76,33.91,0.7111,2024-10
2024-10-03,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,2.55,0.0,110.76,28.78,0.6746,2024-10
2024-10-04,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,9.31,1.91,112.67,25.73,0.6492,2024-10
2024-10-05,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,4.94,13.58,126.25,32.2,0.6822,2024-10
2024-10-06,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,6.86,0.0,120.85,23.9,0.6675,2024-10
2024-10-07,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,1.56,0.0,120.85,15.49,0.6482,2024-10
2024-10-08,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,3.66,14.18,122.17,29.67,0.6778,2024-10
2024-10-09,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,7.95,0.0,122.17,29.67,0.6651,2024-10
2024-10-10,KS-GBL,Kansas Great Plains,38.7,-98.3,Winter Wheat,continental,13.24,0.0,106.95,29.67,0.6731,2024-10
